User ID,Rental ID,Start Coordinates Lat,Start Coordinates Lng,End Coordinates Lat,End Coordinates Lng,Minute of Rental Start Time,Minute of Rental End Time,Membership Name
4c58635bc0bd,f35f288271dd,44.0437483,-121.3157849,44.0575443,-121.3140855,2017-09-18T14:39,2017-09-18T15:24,Hourly Membership
f86237b645d2,48236a66f9cb,44.0429856,-121.3336073,44.0429917,-121.3336879,2017-11-24T16:04,2017-11-24T18:54,Hourly Membership
3ef1252420b0,98a49eb3ae60,44.05923336,-121.3159272,44.05893066,-121.3163479,2018-03-06T17:40,2018-03-06T18:41,Hourly Membership
7104de5deae6,e52ec13012fd,44.05654593,-121.3294204,44.05761324,-121.3139593,2018-01-06T20:04,2018-01-06T20:16,Hourly Membership
7104de5deae6,baac1ee6cfa9,44.05760892,-121.3139641,44.0565225,-121.329415,2018-01-06T18:03,2018-01-06T18:51,Hourly Membership
7104de5deae6,b26a95702a05,44.05740435,-121.3140668,44.05758679,-121.3140008,2018-01-06T17:58,2018-01-06T18:03,Hourly Membership
ab3ff49405b5,819185a55ef2,44.0436857,-121.3158508,44.0437215,-121.3158128,2017-10-26T19:52,2017-10-26T19:59,Hourly Membership
dbfb1294dcb2,e9a8bbc86f6b,44.05759467,-121.3139208,44.05765607,-121.3141268,2017-08-06T17:01,2017-08-06T18:23,Hourly Membership
dbfb1294dcb2,eabab297c2ff,44.05744426,-121.3140462,44.05746626,-121.3138511,2017-07-01T20:03,2017-07-01T21:39,Hourly Membership
50d33f65ecfe,,,,,,,,Hourly Membership
e18029146b5b,214910f433ff,44.0578398,-121.3126776,44.0573511,-121.3137995,2017-06-24T14:58,2017-06-24T17:29,Hourly Membership
43bdf53af8df,7cfd7795fae3,44.04891919,-121.3256379,44.04900699,-121.3257382,2018-01-13T13:46,2018-01-13T17:55,Monthly Membership
09fab12d433d,,,,,,,,Hourly Membership
91738963f173,0bcf0f4263b2,44.04293699,-121.3336168,44.04305827,-121.3335528,2017-09-14T14:16,2017-09-14T15:58,Student Annual Membership
91738963f173,c20955a2a03b,44.04296653,-121.3336242,44.04299269,-121.3333993,2017-09-19T19:03,2017-09-19T20:07,Student Annual Membership
76d7ac0c56ec,8243d4986a91,,,,,2017-11-22T18:19,2017-11-22T19:16,Student Annual Membership
76d7ac0c56ec,415d8d1e744b,44.0575795,-121.3139575,,,2018-03-25T13:26,2018-03-25T14:56,Student Annual Membership
76d7ac0c56ec,38dcd5e24b4e,,,,,2017-11-27T22:59,2017-11-27T23:19,Student Annual Membership
76d7ac0c56ec,266f4e3fe2f8,,,,,2018-03-26T07:29,2018-03-26T07:47,Student Annual Membership
76d7ac0c56ec,95ef3430fd58,,,,,2017-12-20T02:44,2017-12-20T02:53,Student Annual Membership
76d7ac0c56ec,1fd5dac5a9d7,,,,,2017-11-22T08:32,2017-11-22T10:17,Student Annual Membership
76d7ac0c56ec,69506f352e4e,,,,,2018-03-26T20:36,2018-03-26T21:31,Student Annual Membership
76d7ac0c56ec,b3f2d4f6f85e,,,,,2018-03-31T12:37,2018-03-31T13:11,Student Annual Membership
76d7ac0c56ec,108e01ccf88e,,,,,2018-03-29T22:36,2018-03-29T22:47,Student Annual Membership
76d7ac0c56ec,1573cc08ab4a,,,,,2018-03-26T02:49,2018-03-26T03:09,Student Annual Membership
76d7ac0c56ec,1eef503f69cc,,,,,2018-03-30T16:26,2018-03-30T16:56,Student Annual Membership
76d7ac0c56ec,3791247923ef,,,,,2018-04-02T16:36,2018-04-03T08:34,Student Annual Membership
76d7ac0c56ec,20c89beadd45,,,,,2018-03-26T12:26,2018-03-26T13:46,Student Annual Membership
76d7ac0c56ec,49c993349520,,,,,2018-03-30T22:41,2018-03-30T23:08,Student Annual Membership
76d7ac0c56ec,2bfab1c24fdb,,,,,2018-03-25T14:58,2018-03-25T15:46,Student Annual Membership
76d7ac0c56ec,3ad672ca5bcf,,,,,2018-03-25T16:36,2018-03-25T18:46,Student Annual Membership
76d7ac0c56ec,401ce0d44729,,,,,2018-01-01T18:11,2018-01-01T18:57,Student Annual Membership
76d7ac0c56ec,3e1321a9db74,,,,,2018-01-01T14:34,2018-01-01T16:00,Student Annual Membership
76d7ac0c56ec,b91c2f791e3c,,,,,2018-03-25T21:33,2018-03-25T22:04,Student Annual Membership
76d7ac0c56ec,69af5cf5fadb,,,,,2017-11-26T16:56,2017-11-26T18:39,Student Annual Membership
76d7ac0c56ec,1dff66296050,,,,,2017-12-01T05:10,2017-12-01T05:41,Student Annual Membership
98dd8e68c168,6d65cd42cd73,44.05750582,-121.3140459,44.05760708,-121.3137672,2017-06-29T21:16,2017-06-29T22:20,Hourly Membership
e3f4e173533d,bfa030dd5f0b,44.05066932,-121.3084905,44.05757137,-121.313904,2017-06-25T20:02,2017-06-25T20:15,Hourly Membership
ffd4708d829e,,,,,,,,Monthly Membership
a9b15db7aa7a,cd570582591f,44.05759342,-121.3139674,44.0575687,-121.3139961,2017-10-22T17:18,2017-10-22T19:20,Hourly Membership
fa59f0fa6b37,c0096075e0b5,44.04434808,-121.3236939,44.05057357,-121.3079354,2017-09-23T15:41,2017-09-23T16:42,Hourly Membership
fa59f0fa6b37,5094212fb3cb,44.05050807,-121.3079211,44.04437398,-121.3237591,2017-09-23T18:07,2017-09-23T19:52,Hourly Membership
f785125757d7,531ae7cbc813,44.0436526,-121.3237541,44.0594105,-121.3150898,2017-07-04T15:34,2017-07-04T17:33,Hourly Membership
2f0dce44e3cf,,,,,,,,Annual Membership
4a4c2201e95b,034328d14566,44.04297026,-121.3336232,44.04291515,-121.33366,2017-09-10T21:46,2017-09-10T23:01,Student Annual Membership
4a4c2201e95b,e317e480823f,44.04294126,-121.3336473,44.04295199,-121.333666,2017-09-08T22:36,2017-09-08T23:38,Student Annual Membership
082320b5ecee,d5c82d93ae74,44.0577399,-121.3135894,44.0429519,-121.3335009,2017-09-24T18:26,2017-09-24T18:48,Student Annual Membership
082320b5ecee,e6f1b10ad9eb,44.0429486,-121.3335611,44.042988,-121.333753,2017-09-23T18:19,2017-09-23T20:13,Student Annual Membership
082320b5ecee,3758d99d51f4,44.0429519,-121.3335009,44.0574673,-121.313741,2017-09-24T16:40,2017-09-24T18:24,Student Annual Membership
b7488a72bfc5,2a188d088723,44.0429408,-121.3336184,44.0443829,-121.3236777,2017-10-05T18:01,2017-10-05T18:05,Student Annual Membership
b7488a72bfc5,a03d35dc8704,44.0576226,-121.3138844,44.0430394,-121.3336852,2017-12-22T20:30,2017-12-22T21:53,Student Annual Membership
b7488a72bfc5,595823955d6c,44.0430391,-121.3336523,44.0443406,-121.3236739,2017-11-02T17:57,2017-11-02T18:01,Student Annual Membership
b7488a72bfc5,3bc471295dfb,44.0429358,-121.3335781,44.0429933,-121.3335968,2018-01-14T11:47,2018-01-14T13:45,Student Annual Membership
b7488a72bfc5,2f9b2065f7bd,44.0429519,-121.3335009,44.042901,-121.3335389,2017-09-19T19:08,2017-09-19T20:49,Student Annual Membership
b7488a72bfc5,84908e6f2d72,44.0428977,-121.333576,44.0430275,-121.3336167,2018-01-04T00:33,2018-01-04T01:48,Student Annual Membership
b7488a72bfc5,289714a9da62,44.0429167,-121.3337539,44.0429052,-121.3335472,2017-12-27T14:48,2017-12-27T15:28,Student Annual Membership
b7488a72bfc5,bff3e2f3db02,44.0429809,-121.3336281,44.0443519,-121.3236785,2017-09-28T17:56,2017-09-28T18:02,Student Annual Membership
b7488a72bfc5,98a70da82441,44.044239,-121.3237756,44.04301,-121.33362,2017-11-07T19:22,2017-11-07T19:28,Student Annual Membership
b7488a72bfc5,eaf645f154b1,44.0429609,-121.3334264,44.043013,-121.3335856,2017-12-10T13:23,2017-12-10T14:54,Student Annual Membership
b7488a72bfc5,153a7ee5c737,44.0442553,-121.3237816,44.0429767,-121.3335547,2017-11-28T19:17,2017-11-28T19:24,Student Annual Membership
b7488a72bfc5,150468e70326,44.0429604,-121.3335215,44.0428575,-121.3335525,2017-09-17T13:45,2017-09-18T09:22,Student Annual Membership
b7488a72bfc5,87c2a69c2093,44.0429691,-121.3337294,44.0429288,-121.3333146,2018-01-05T23:46,2018-01-06T00:45,Student Annual Membership
b7488a72bfc5,1dc9254f02da,44.0428983,-121.3335819,44.0430925,-121.3335993,2017-10-01T21:47,2017-10-01T22:18,Student Annual Membership
b7488a72bfc5,43cf311cba3d,44.0443039,-121.3236066,44.0429595,-121.3335717,2017-11-02T19:25,2017-11-02T19:31,Student Annual Membership
b7488a72bfc5,0d59e35c8304,44.0428626,-121.3335475,44.0576091,-121.3138978,2017-11-05T16:35,2017-11-05T16:52,Student Annual Membership
b7488a72bfc5,f4d6f81c4d8a,44.0428696,-121.3334845,44.0576277,-121.3139372,2017-10-13T15:35,2017-10-13T17:47,Student Annual Membership
b7488a72bfc5,766bcbf2fd5c,44.0429819,-121.3335334,44.0429563,-121.333558,2017-12-25T14:41,2017-12-25T14:50,Student Annual Membership
b7488a72bfc5,561c5c805ded,44.0429895,-121.333591,44.0443034,-121.323781,2017-10-17T18:03,2017-10-17T18:07,Student Annual Membership
b7488a72bfc5,2e720b6302ac,44.0438162,-121.3155678,44.0436984,-121.3157307,2017-10-29T20:36,2017-10-29T20:38,Student Annual Membership
b7488a72bfc5,5c15dbe04ae6,44.0439727,-121.3257439,44.0429302,-121.3335077,2017-09-26T19:29,2017-09-26T19:44,Student Annual Membership
b7488a72bfc5,7d0eaa137067,44.0429894,-121.3334777,44.0429573,-121.3336244,2018-01-24T00:12,2018-01-24T00:50,Student Annual Membership
b7488a72bfc5,97b23175798c,44.0429446,-121.3334797,44.0429956,-121.3335493,2017-12-10T16:58,2017-12-10T17:41,Student Annual Membership
b7488a72bfc5,54197a566e08,44.0429765,-121.3336212,44.0438478,-121.3155512,2017-10-29T20:08,2017-10-29T20:36,Student Annual Membership
b7488a72bfc5,0c15b854ec9e,44.0429519,-121.3335009,44.0429519,-121.3335009,2017-09-20T16:23,2017-09-20T17:07,Student Annual Membership
b7488a72bfc5,a9de122648ca,44.0429154,-121.3336859,44.0442955,-121.3237342,2017-10-31T17:56,2017-10-31T18:02,Student Annual Membership
b7488a72bfc5,617fc3130d0e,44.042931,-121.3336422,44.0428402,-121.3335688,2017-09-15T16:23,2017-09-15T17:08,Student Annual Membership
b7488a72bfc5,38222cc7c69c,44.0440994,-121.323648,44.0428854,-121.3336291,2017-10-05T18:54,2017-10-05T19:00,Student Annual Membership
b7488a72bfc5,31003ef5a61e,44.0429686,-121.3334749,44.0429024,-121.333516,2018-01-13T10:52,2018-01-13T11:30,Student Annual Membership
b7488a72bfc5,09e1b3a3f48c,44.0429591,-121.3335602,44.0429364,-121.3334293,2018-01-19T16:14,2018-01-19T18:34,Student Annual Membership
b7488a72bfc5,dcf6c865e26e,44.0443804,-121.3236549,44.0429492,-121.3336487,2017-10-10T19:24,2017-10-10T19:30,Student Annual Membership
b7488a72bfc5,7649b3980f3f,44.0429656,-121.3334422,44.0429712,-121.3335971,2017-12-28T14:43,2017-12-28T15:29,Student Annual Membership
b7488a72bfc5,65e896555936,44.0429342,-121.3336383,44.0443261,-121.3237401,2017-11-09T17:58,2017-11-09T18:04,Student Annual Membership
b7488a72bfc5,9945465fe66b,44.0429519,-121.3335009,44.0428792,-121.3335457,2017-09-18T17:30,2017-09-18T17:52,Student Annual Membership
b7488a72bfc5,300f5b1aace1,44.0430049,-121.3336103,44.0428579,-121.3334864,2017-09-28T20:36,2017-09-28T20:38,Student Annual Membership
b7488a72bfc5,791d1380c177,44.0444701,-121.3237826,44.0429917,-121.3336505,2017-10-17T19:32,2017-10-17T19:40,Student Annual Membership
b7488a72bfc5,1c65393ddf43,44.0429587,-121.3334933,44.0437737,-121.3157339,2017-12-20T20:29,2017-12-20T21:15,Student Annual Membership
b7488a72bfc5,b01222507947,44.0443798,-121.3237006,44.0429496,-121.3335759,2017-10-24T19:26,2017-10-24T19:32,Student Annual Membership
b7488a72bfc5,4a7c41e2bbe8,44.044376,-121.3237597,44.0429513,-121.3335919,2017-10-19T19:28,2017-10-19T20:11,Student Annual Membership
b7488a72bfc5,a7173808f57d,44.0430286,-121.3335231,44.0429371,-121.3335622,2018-01-26T15:57,2018-01-26T17:23,Student Annual Membership
b7488a72bfc5,b66aae45f1d6,44.0429627,-121.3335316,44.043014,-121.3335287,2017-12-24T18:10,2017-12-24T18:57,Student Annual Membership
b7488a72bfc5,c8b183604605,44.042838,-121.3337038,44.0429445,-121.3335252,2017-09-16T16:27,2017-09-16T17:08,Student Annual Membership
b7488a72bfc5,32480d87738b,44.0429639,-121.33359,44.0428742,-121.333694,2018-01-01T20:07,2018-01-01T20:53,Student Annual Membership
b7488a72bfc5,c4eef4052235,44.0429625,-121.3335507,44.0429385,-121.3335693,2017-09-14T17:29,2017-09-14T19:08,Student Annual Membership
b7488a72bfc5,e17244d2d51a,44.0576148,-121.3139687,44.0429698,-121.3336041,2018-01-06T18:07,2018-01-06T18:33,Student Annual Membership
b7488a72bfc5,4b175ea36363,44.0429465,-121.3336005,44.0576226,-121.3138844,2017-12-22T19:40,2017-12-22T20:30,Student Annual Membership
b7488a72bfc5,cfcb8ec3adfd,44.0443519,-121.3236979,44.0429593,-121.3334766,2017-09-28T19:28,2017-09-28T20:36,Student Annual Membership
b7488a72bfc5,fa198a328024,44.0429561,-121.3335354,44.0429316,-121.3335847,2017-09-13T18:13,2017-09-13T20:47,Student Annual Membership
b7488a72bfc5,12b10dff29a3,44.0574791,-121.3137072,44.0429646,-121.3336401,2017-11-05T20:14,2017-11-05T20:31,Student Annual Membership
b7488a72bfc5,d12ad8965418,44.04372,-121.3157024,44.0428939,-121.3334506,2017-10-29T20:38,2017-10-29T21:41,Student Annual Membership
b7488a72bfc5,fd56b4498f8e,44.0442322,-121.323658,44.04305,-121.3334821,2017-11-14T19:28,2017-11-15T01:27,Student Annual Membership
b7488a72bfc5,cc350c702b47,44.0443744,-121.3238094,44.0429936,-121.3336061,2017-10-31T18:14,2017-10-31T18:20,Student Annual Membership
b7488a72bfc5,00e80bb1caf8,44.0442841,-121.3243486,44.0429366,-121.3335582,2017-11-30T18:46,2017-11-30T18:53,Student Annual Membership
b7488a72bfc5,4cb33f4a2a9d,44.0429314,-121.3337147,44.0442855,-121.3236228,2017-11-16T17:56,2017-11-16T18:02,Student Annual Membership
b7488a72bfc5,fbefc17dc09d,44.0443797,-121.3236874,44.0428843,-121.33371,2017-10-03T19:24,2017-10-05T18:00,Student Annual Membership
b7488a72bfc5,546e97370d2f,44.0429652,-121.3336132,44.0429588,-121.3336178,2018-01-03T01:19,2018-01-03T01:54,Student Annual Membership
b7488a72bfc5,06b5d21ce7d7,44.0440947,-121.3236649,44.0576425,-121.3138511,2017-11-16T19:26,2017-11-16T19:43,Student Annual Membership
b7488a72bfc5,336d526a192a,44.0429455,-121.333524,44.0429328,-121.3335776,2017-12-20T20:27,2017-12-20T20:29,Student Annual Membership
b7488a72bfc5,0eaf45cbef6b,44.0429449,-121.3335418,44.0576148,-121.3139687,2018-01-06T16:39,2018-01-06T18:06,Student Annual Membership
b7488a72bfc5,f020d8815a44,44.0429384,-121.3333318,44.0443682,-121.3236663,2017-11-30T17:55,2017-11-30T18:01,Student Annual Membership
b7488a72bfc5,fde07b15936b,44.0428878,-121.3333546,44.0443166,-121.3237041,2017-11-07T18:04,2017-11-07T18:09,Student Annual Membership
b7488a72bfc5,0783d1d08da6,44.0427778,-121.3335478,44.042995,-121.3336216,2017-09-16T11:14,2017-09-16T12:13,Student Annual Membership
b7488a72bfc5,62eb60cf9bd3,44.0429599,-121.3336687,44.0443651,-121.3236772,2017-10-03T17:56,2017-10-03T18:01,Student Annual Membership
b7488a72bfc5,0b01eff0a505,44.0428609,-121.3335734,44.044312,-121.3236857,2017-10-24T17:53,2017-10-24T17:57,Student Annual Membership
b7488a72bfc5,e8aa9af6405b,44.0428571,-121.3337828,44.0443593,-121.3237057,2017-10-19T17:55,2017-10-19T18:00,Student Annual Membership
b7488a72bfc5,290980d195f0,44.0576939,-121.313726,44.0429292,-121.3335223,2017-11-16T22:17,2017-11-16T22:36,Student Annual Membership
b7488a72bfc5,0549c26b6195,44.0429446,-121.3335995,44.0428718,-121.33357,2017-10-12T18:01,2017-10-13T15:34,Student Annual Membership
b7488a72bfc5,7f5a20b6523b,44.0429401,-121.3336445,44.0429119,-121.3335441,2018-01-07T17:50,2018-01-07T18:23,Student Annual Membership
b7488a72bfc5,1a21a54e3f72,44.0430234,-121.3336839,44.0429733,-121.3335861,2017-12-31T21:44,2017-12-31T22:38,Student Annual Membership
b7488a72bfc5,c4b2e8582d61,44.0429549,-121.3334471,44.0429304,-121.3336182,2017-12-14T20:50,2017-12-14T21:00,Student Annual Membership
b7488a72bfc5,53022fbefa71,44.0429742,-121.3335149,44.0429702,-121.3335571,2017-12-30T13:53,2017-12-30T15:15,Student Annual Membership
b7488a72bfc5,334457bf38cd,44.0428726,-121.3335799,44.0442972,-121.3236844,2017-10-26T17:26,2017-10-26T17:31,Student Annual Membership
b7488a72bfc5,97425d12c05e,44.0443266,-121.3237076,44.0429681,-121.3335875,2017-10-26T21:13,2017-10-26T21:19,Student Annual Membership
b7488a72bfc5,b0aff7a39f65,44.0430239,-121.3335678,44.0429744,-121.3337287,2017-12-31T21:42,2017-12-31T21:44,Student Annual Membership
b7488a72bfc5,f8c75d3144b0,44.0428975,-121.3335179,44.04358,-121.324899,2017-09-26T17:54,2017-09-26T18:00,Student Annual Membership
b7488a72bfc5,93e21825171e,44.0437737,-121.3157339,44.0427753,-121.3337144,2017-12-20T21:15,2017-12-20T21:41,Student Annual Membership
b7488a72bfc5,24451d2a11e3,44.0430048,-121.333684,44.0427341,-121.3338398,2018-01-21T00:32,2018-01-21T01:15,Student Annual Membership
b7488a72bfc5,9f8d7e76cf1a,44.0430238,-121.3335855,44.0575767,-121.3139816,2017-12-05T17:11,2017-12-05T17:37,Student Annual Membership
b7488a72bfc5,faa864a405ef,44.0430157,-121.3338207,44.0444398,-121.3237264,2017-11-14T17:53,2017-11-14T17:57,Student Annual Membership
b7488a72bfc5,e5e1e87e6b74,44.043838,-121.3245788,44.0429519,-121.3335009,2017-09-21T19:34,2017-09-21T19:41,Student Annual Membership
b7488a72bfc5,7333dea8d542,44.0443866,-121.3237159,44.0428644,-121.3335943,2017-10-24T15:09,2017-10-24T15:15,Student Annual Membership
b7488a72bfc5,670c8b8de6f9,44.0429519,-121.3335009,44.0429593,-121.3334766,2017-09-22T19:38,2017-09-22T20:43,Student Annual Membership
b7488a72bfc5,8c3cfa88d8f4,44.0428723,-121.3335039,44.0429376,-121.3334834,2017-09-24T15:19,2017-09-24T15:53,Student Annual Membership
b7488a72bfc5,b9196d58a981,44.0577536,-121.3137327,44.0426679,-121.334159,2017-12-05T20:26,2017-12-05T21:40,Student Annual Membership
b7488a72bfc5,58e0b8f1e035,44.0429228,-121.333532,44.0456691,-121.3254099,2017-09-21T18:06,2017-09-21T18:15,Student Annual Membership
b7488a72bfc5,c417121fe5aa,44.0429932,-121.3334674,44.0429437,-121.3336673,2017-10-24T15:47,2017-10-24T16:43,Student Annual Membership
b7488a72bfc5,89f4764d8917,44.05767,-121.3138543,44.0576939,-121.313726,2017-11-16T22:14,2017-11-16T22:17,Student Annual Membership
b7488a72bfc5,101c1e95a93b,44.0430351,-121.3336253,44.0443035,-121.3236497,2017-11-28T17:57,2017-11-28T18:02,Student Annual Membership
b7488a72bfc5,f49622d33333,44.0430107,-121.3336645,44.0430255,-121.3336259,2017-10-28T19:54,2017-10-28T20:33,Student Annual Membership
b7488a72bfc5,747cdd800c37,44.0429367,-121.3336157,44.0429737,-121.3334941,2017-10-16T16:02,2017-10-16T17:07,Student Annual Membership
b7488a72bfc5,ebecb2516033,44.0429519,-121.3335009,44.0428792,-121.3335457,2017-09-18T09:22,2017-09-18T09:23,Student Annual Membership
b7488a72bfc5,f51ca82698d0,44.0435948,-121.3248503,44.043108,-121.3228908,2017-09-26T18:00,2017-09-26T18:00,Student Annual Membership
b7488a72bfc5,00a0ab313f98,44.0429811,-121.3334697,44.0429811,-121.3334697,2017-09-22T17:19,2017-09-22T18:21,Student Annual Membership
b7488a72bfc5,087336a27ae0,44.0430292,-121.3335843,44.0442893,-121.3237237,2017-10-10T17:56,2017-10-10T18:03,Student Annual Membership
b7488a72bfc5,b25be431e423,44.04358,-121.324899,44.0431807,-121.322846,2017-09-21T19:31,2017-09-21T19:34,Student Annual Membership
b7488a72bfc5,876ac90c8a30,44.042894,-121.333497,44.0430333,-121.3335987,2017-10-14T21:32,2017-10-14T21:58,Student Annual Membership
b7488a72bfc5,abe70029ccae,44.0429288,-121.3335358,44.0429499,-121.3334487,2018-01-06T11:37,2018-01-06T12:20,Student Annual Membership
b7488a72bfc5,bb1bfa609fb8,44.0429493,-121.3335911,44.0429737,-121.3335431,2017-11-11T12:09,2017-11-11T15:11,Student Annual Membership
b7488a72bfc5,8a0a2d150ab1,44.0430333,-121.333578,44.0429498,-121.3336035,2017-09-17T10:39,2017-09-17T11:14,Student Annual Membership
b7488a72bfc5,12303dec7c60,44.0430023,-121.3335908,44.0430167,-121.3336123,2017-09-29T20:20,2017-09-29T21:33,Student Annual Membership
b7488a72bfc5,cfe7f832989e,44.0575529,-121.3138749,44.0428933,-121.3335545,2017-10-13T19:02,2017-10-13T20:45,Student Annual Membership
b7488a72bfc5,0a7984f52fb4,44.0429664,-121.3335616,44.0429779,-121.3336127,2018-01-12T19:49,2018-01-12T22:28,Student Annual Membership
b7488a72bfc5,09748c004f3e,44.0428166,-121.3337747,44.0443668,-121.3237081,2017-10-24T14:42,2017-10-24T14:47,Student Annual Membership
b7488a72bfc5,2d7591ac1cbb,44.0429732,-121.3335959,44.0429438,-121.3335807,2017-12-29T14:07,2017-12-29T15:04,Student Annual Membership
b7488a72bfc5,0a6ecc2f9605,44.0429457,-121.3335546,44.0429938,-121.3335451,2017-12-14T01:59,2017-12-14T02:28,Student Annual Membership
a0f60cceaf0b,3ee894e94633,44.0506334,-121.3085197,44.0506138,-121.3085313,2017-09-09T19:55,2017-09-09T19:56,Monthly Membership
a0f60cceaf0b,b2c917dd3f0a,44.043761,-121.3157734,44.0488073,-121.3255987,2017-09-09T18:32,2017-09-09T18:39,Monthly Membership
a0f60cceaf0b,51daa5f323c9,44.0430259,-121.333763,44.04897,-121.3256133,2017-09-10T16:24,2017-09-10T17:24,Monthly Membership
a0f60cceaf0b,e4fc58607d24,44.0574361,-121.3139138,44.0489562,-121.3255984,2017-09-09T23:21,2017-09-10T00:40,Monthly Membership
a0f60cceaf0b,8fa20a96c9de,44.0489856,-121.3256339,44.0430659,-121.3337455,2017-09-10T15:13,2017-09-10T16:12,Monthly Membership
a0f60cceaf0b,9afbec004d93,44.0489632,-121.3256365,44.0436926,-121.3157663,2017-09-09T18:16,2017-09-09T18:30,Monthly Membership
a0f60cceaf0b,9f5c36a4ce29,44.0506118,-121.308537,44.0575042,-121.3138757,2017-09-09T19:59,2017-09-09T20:54,Monthly Membership
a0f60cceaf0b,2dfcd8e8b724,44.048921,-121.3256403,44.0506403,-121.3085401,2017-09-09T19:08,2017-09-09T19:22,Monthly Membership
a0f60cceaf0b,0be982272e09,44.0574567,-121.3139224,44.0489408,-121.3256147,2017-09-10T14:32,2017-09-10T14:41,Monthly Membership
a0f60cceaf0b,692fe4b67445,44.0506231,-121.3085355,44.0506396,-121.308501,2017-09-09T19:57,2017-09-09T19:59,Monthly Membership
a0f60cceaf0b,02c916f24f68,44.0490264,-121.3256904,44.0575885,-121.313971,2017-09-10T13:51,2017-09-10T14:01,Monthly Membership
371f110e26da,4426a6cf93ca,44.05740861,-121.3139262,44.04412425,-121.3247199,2018-01-18T13:46,2018-01-18T13:55,Annual Membership
371f110e26da,cd15827eb27c,44.05784434,-121.3136854,44.05730754,-121.3138809,2018-01-19T15:34,2018-01-19T16:16,Annual Membership
371f110e26da,f605b8785c35,44.05753009,-121.3138723,44.05749409,-121.3137877,2017-08-21T17:16,2017-08-21T17:36,Annual Membership
371f110e26da,1b7a11531793,44.04418334,-121.3242249,44.04423489,-121.3244835,2018-02-22T13:56,2018-02-22T14:58,Annual Membership
371f110e26da,fdd8f90df4a3,44.04442687,-121.3236208,,,2017-11-15T19:53,2017-11-16T17:27,Annual Membership
371f110e26da,acb1b09d418a,44.04423352,-121.3243632,44.05767795,-121.313858,2018-01-18T14:58,2018-01-18T15:06,Annual Membership
371f110e26da,046cb8413d84,44.05755255,-121.3139666,44.04436779,-121.3233578,2017-11-15T18:44,2017-11-15T19:52,Annual Membership
d5e4b9c66080,a0894cefd2b4,,,,,2016-09-28T14:09,2016-09-28T14:11,Student Annual Membership
d5e4b9c66080,92b94e0e7dd9,,,,,2016-09-28T16:54,2016-09-28T16:54,Student Annual Membership
d5e4b9c66080,a6fd39269ec1,,,,,2016-09-28T17:16,2016-09-28T17:16,Student Annual Membership
d5e4b9c66080,4fdba594954e,,,,,2016-11-01T17:51,2016-11-01T17:52,Student Annual Membership
d5e4b9c66080,caf18a6f64ae,,,,,2016-09-28T16:54,2016-09-28T16:56,Student Annual Membership
d5e4b9c66080,320fd32aff40,,,,,2016-09-28T17:16,2016-09-28T17:26,Student Annual Membership
d5e4b9c66080,ab51f068e836,,,,,2016-11-01T17:52,2016-11-01T17:53,Student Annual Membership
d5e4b9c66080,e5238c2132ea,,,,,2016-09-28T16:56,2016-09-28T17:16,Student Annual Membership
d5e4b9c66080,c3cd98b8afe5,,,,,2016-11-01T17:54,2016-11-01T18:29,Student Annual Membership
d5e4b9c66080,c9a575efce0a,,,,,2016-11-01T17:53,2016-11-01T17:54,Student Annual Membership
d5e4b9c66080,2422c173204f,,,,,2016-09-29T13:36,2016-09-29T13:45,Student Annual Membership
d5e4b9c66080,386fd4767d11,,,,,2016-09-29T13:05,2016-09-29T13:16,Student Annual Membership
8920f1a59a2d,5200794d951e,44.0437001,-121.3157964,44.0411169,-121.3189832,2017-06-23T15:34,2017-06-23T16:32,Hourly Membership
b192d8392091,f0c321609f23,44.04896864,-121.3255918,44.04884799,-121.3256383,2017-07-25T17:44,2017-07-25T19:03,Hourly Membership
c4a6cb16adfc,4914dbaf6f06,44.05074339,-121.3086099,44.05023765,-121.30968,2017-07-04T12:53,2017-07-04T15:38,Student Annual Membership
c4a6cb16adfc,856f3297f7c1,44.04389359,-121.3248596,44.04393508,-121.3245524,2017-03-31T15:53,2017-03-31T18:20,Student Annual Membership
c4a6cb16adfc,967ecc6b5362,44.04895255,-121.3255545,44.04418229,-121.324363,2017-05-28T16:16,2017-05-28T16:45,Student Annual Membership
c4a6cb16adfc,4afa3394da18,44.04399658,-121.325417,44.04391292,-121.3257799,2017-03-31T18:21,2017-03-31T18:22,Student Annual Membership
c4a6cb16adfc,8ac10261024e,44.0575495,-121.3138797,44.05763377,-121.3139749,2017-11-25T17:14,2017-11-25T21:20,Student Annual Membership
c4a6cb16adfc,e94a02949a70,44.0506348,-121.3085778,44.05059302,-121.3084576,2017-08-20T15:41,2017-08-20T17:27,Student Annual Membership
7e98ccceccf7,d7f908ec64a1,44.0443922,-121.3236234,44.0443672,-121.323575,2018-02-10T16:11,2018-02-10T19:17,Hourly Membership
242b85a98f0c,e02cbd3762e4,44.0506499,-121.3085155,44.0506402,-121.3085108,2017-09-11T17:06,2017-09-11T17:10,Hourly Membership
242b85a98f0c,21e2435e7bbb,44.0506023,-121.3085423,44.0506381,-121.30853,2017-09-11T16:57,2017-09-11T17:00,Hourly Membership
e623d72357a9,f21a43407de7,,,,,2016-09-21T10:48,2016-09-21T10:58,Student Annual Membership
320aa66828e3,f213593cad78,44.05059618,-121.3085054,44.04888868,-121.3256088,2017-09-02T01:26,2017-09-02T01:43,Hourly Membership
